Rorippa pyrenaica;De l’étage collinéen à l’étage subalpin (0-1800 m). Cette variété est observée sur des substrats sableux, acides à neutres, plutôt pauvres en éléments nutritifs et secs à frais, dans les pelouses, les prairies de fauche, les pâtures et sur les affleurements rocheux.
Rorippa sylvestris;"Sur des substrats humides, vaseux, limoneux et graveleux, mésotrophes, neutroclines. Végétations annuelles des berges exondées, friches et ourlets alluviaux, prairies inondables. Au bord des grands cours d'eau et de leurs annexes hydrauliques (bras-morts, gravières...), des étangs et des lacs. Plus rarement dans les fossés ou sur les chemins temporairement inondés. Tout comme R. palustris, elle se rencontre sur les graviers, limons et vases humides des berges de rivières, de boires, de sablières et d'étangs ; parfois aussi dans des fonds de carrières et des milieux rudéralisés temporairement humides."
Rorippa x;De l’étage planitiaire à l’étage collinéen moyen (0-600 m). Cet hybride est observé sur des substrats plus ou moins hygrophiles, sur les grèves et dans les friches.
Rosa acharii;fourrés arbustifs et d'arbrisseaux médio-européens, planitiaires à montagnards
Rosa agrestis;Fourrés, pelouses, ourlets et bois clairs méso à xérothermophiles calcicoles jusqu'à l'étage montagnard.
Rosa arvensis;Fourrés, haies, bosquets, bois clairs mésophiles jusqu'à l'étage montagnard. Forêts collinéennes (chênaies, chênaies-hêtraies, charmaies...) et montagnardes (hêtraies à Houx, hêtraies-sapinières), forêts riveraines et alluviales (aulnaies-frênaies, chênaies-frênaies) et leurs lisières, coupes forestières, talus routiers.
Rosa caesia;De l'étage planitiaire à l'étage subalpin. Se rencontre souvent dans les friches herbacées, en lisière forestière ou dans les haies.
Rosa canina;De l’étage planitiaire à l'étage montagnard, dans des conditions ensoleillées, sur des substrats frais à moyennement secs, basiques à légèrement acides. Ourlets, fruticées, landes, boisements clairs (chênaies, pinèdes, hêtraies), haies, bosquets... Prairies et pâturages extensifs, ou à l'abandon.
Rosa cinnamomea;Pelouses, fourrés, haies, bosquets, bois clairs mésophiles jusqu'à l'étage montagnard.
Rosa corymbifera;Fourrés, haies, bosquets, bois clairs mésophiles jusqu'à l'étage montagnard.
Rosa dumalis;fourrés arbustifs et d'arbrisseaux médio-européens, planitiaires à montagnards
Rosa ferruginea;fourrés arbustifs et d'arbrisseaux montagnards à sub-supraméditerranéens, mésotrophiles, basophiles
Rosa gallica;Aux étages collinéen et montagnard, dans des conditions ensoleillées, sur des substrats moyennement secs et à tendance acide. Fruticées, haies, lisières et sous-bois clairsemés des chênaies pubescentes et des pinèdes. Également dans les prairies pâturées extensivement. Pelouses sèches plus ou moins embroussaillées, haies (Crataego monogynae-Prunetea spinosae), talus routiers, anciens jardinets délaissés.
Rosa marginata;fourrés arbustifs et d'arbrisseaux basophiles, mésotrophiles, centro-européens à septentrionaux, planitiaires à montagnards
Rosa montana;Fourrés, pelouses, ourlets et bois clairs mésophiles jusqu'à l'étage montagnard supérieur.
Rosa multiflora;"Cette espèce souvent plantée est susceptible de s’échapper ; elle peut dans ce cas être observée dans les fourrés et les haies rudéralisées."
Rosa obtusifolia;Fourrés, haies, bosquets, bois clairs mésophiles jusqu'à l'étage montagnard.
Rosa pendulina;Fourrés, sous-bois frais, éboulis forestiers, jusqu'à l'étage subalpin. Fourrés supraforestiers à sorbiers, mégaphorbiaies subalpines mésophiles (calamagrostidaies) à mésohygrophiles, lisières et clairières de forêts montagnardes et subalpines (hêtraies-érablaies), landes à Genêt purgatif.
Rosa pouzinii;Fourrés, garrigues, ourlets et bois clairs thermophiles.
Rosa rubiginosa;Fourrés, pelouses, ourlets et bois clairs méso à xérothermophiles calcicoles jusqu'à l'étage montagnard.
Rosa rugosa;Cette espèce plantée peut se naturaliser dans les fourrés rudéraux et dunaires, ainsi que dans les ripisylves. Dans la région, elle est plutôt accidentelle ou établie, au bord des routes ou des chemins ou en bordure de cours d’eau.
Rosa sempervirens;matorrals méditerranéens, héliophiles
Rosa seraphinii;landes orophiles pulviniformes corso-sardes 
Rosa sicula;landes orophiles pulviniformes corso-sardes 
Rosa spinosissima;Landes et fourrés supraforestiers, vires et surplombs rocheux, bases d'éboulis subalpins.
Rosa stylosa;Fourrés, ourlets, haies, sous-bois mésophiles jusqu'à l'étage montagnard. Lisières et clairières de forêts collinéennes (chênaies), haies bordant les chemins, les prairies et les champs.
Rosa tomentosa;Fourrés, ourlets, sous-bois mésophiles jusqu'à l'étage montagnard.
Rosa villosa;Fourrés et pelouses xérophiles, éboulis, jusqu'à l'étage montagnard supérieur.
Rosa vosagiaca;Pelouses, fourrés, haies, bosquets, bois clairs mésophiles jusqu'à l'étage montagnard.
Rosa x;buissons d'arbrisseaux mésohydriques, des sols stabilisés subalpins
Rosmarinus officinalis;De l’étage planitiaire à l'étage montagnard, dans des conditions chaudes et ensoleillées, sur des substrats secs, basiques à légèrement acides. Garrigues, dalles calcaires.
Rostraria cristata;En situation chaude et ensoleillée, sur des sols sablonneux ou caillouteux. Végétations pionnières à annuelles : dans les friches alluviales et rudérales, les vignes, au bord des chemins et des champs, sur le ballast des voies ferrées...
Rostraria pubescens;annuelles des tonsures basophiles, aéromésohydriques, méso à subméditerranéennes
Rouya polygama;végétation vivace des arrière-dunes maritimes subfixées, méditerranéennes occidentales
Rubia peregrina;De l'étage planitiaire à l'étage montagnard, en situation chaude, sur des sols secs, basiques à peu acides (de préférence calcaires). Sous-bois clairs, trouées et ourlets des forêts thermophiles (chênaies-charmaies, chênaies vertes et pubescentes, pinèdes), fourrés, garrigues, bases des rochers et falaises, mais aussi haies, vieux murs.
Rubia tinctorum;Cette espèce est naturalisée dans le Midi, de l’étage planitiaire à l’étage collinéen inférieur (0-400 m), sur des substrats riches en éléments nutritifs, dans les friches.
Rubrivena polystachya;friches et lisières vivaces médio-européennes, eutrophiles, mésohydriques à mésohygrophiles
Rubus acicularis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus aciodontus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus acridentulus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus acutatus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus acutipetalus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus adamsii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus adenanthoides;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus adenoleucos;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus adornatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus adscitus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus adulans;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus aequalidens;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus aggregatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus alterniflorus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus amblystachys;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus ambulans;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus amiantinus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus ammobius;ronciers de clairières acidophiles, planitiaires-collinéennes, méso-oligotrophiles, mésohygrophiles
Rubus amphichloros;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus amphimalacus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus amplifoliatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus amplifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus analogus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus ancistrophorus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus andegavensis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus anglobelgicus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus anglocandicans;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus angustatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus angustifolius;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus anoplostachys;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus apertiflorus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus apertionum;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus apiculatiformis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus apricus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus arduennensis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus armipotens;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus arrhenianthus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus arrhenii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus arrheniiformis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus arrigens;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus arvinus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus aspericaulis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus asperidens;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus atrorubens;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus atrovirens;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus aulusensis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus aurensis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus austroslovacus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus axillaris;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus bagnolii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus baronicus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus baruthicus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus belophorus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus bercheriensis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus bergii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus bertramii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus bifrons;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus billotii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus bipartitus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus bloxamii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus bonus-henricus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus boraeanus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus botryeros;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus boulayi;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus brachythyrsus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus bracteatus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus bracteosus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus britannicus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus caeresiensis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus caesarius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus caesius;Forêts collinéennes neutrophiles et fraîches (chênaies-charmaies), forêts alluviales (chênaies-ormaies-frênaies, peupleraies, saulaies arborescentes et arbustives), lisières, clairières et coupes forestières, mégaphorbiaies neutronitroclines, friches nitrophiles à Bardane, bords des champs et des vignes, vergers, jardins, jachères.
Rubus calcareus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus callichroanthus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus callichrous;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus calotemnus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus campaniensis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus camptostachys;ronciers de clairières acidophiles, planitiaires-collinéennes, méso-oligotrophiles, mésohygrophiles
Rubus canadensis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus canaliculatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus canescens;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus caninitergi;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus cantianus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus cardiophyllus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus carneistylus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus castroviejoi;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus cavaticaulis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus cavatifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus chaerophyllus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus chamaearrhenii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus chateaui;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus chloocladus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus chloophyllus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus chloracanthos;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus chlorostachys;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus chlorothyrsos;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus cinerascens;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus cissburiensis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus coarctatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus collicola;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus commiscibilis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus condensatus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus confinis;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus conformis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus conjungens;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus consimilis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus consoranensis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus conspersus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus conspicuus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus constrictus;ronciers de clairières basophiles, mésotrophiles, mésohydriques, centro-européens
Rubus convexifolius;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus coombensis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus corbierei;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus coronatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus corylinus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus couchii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus crepinii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus crispus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus cuspidatus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus cuspidiferus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus dasyphyllus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus davisii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus dechenii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus declinatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus deductivus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus dejonghii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus delectus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus deltifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus deltoideus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus densipilus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus dentatifolius;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus derasifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus derasus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus deruyveri;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus desarmatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus devitatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus deweveri;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus discolor;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus disjunctus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus distractus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus divaricatus;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus drymophilus;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus dumnoniensis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus echinatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus echinophora;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus echinosepalus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus edeesii;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus effusus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus eglandulosus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus egregius;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus eifeliensis;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus elegans;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus elegantispinosus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus ellipticifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus elongatifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus elongatispinus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus emollitus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus eriostachys;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus erubescens;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus erythradenes;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus euchloos;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus euryanthemus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus euryphyllos;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus evagatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus exalbatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus exasperatus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus expansus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus fabrimontanus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus fallens;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus fasciculatiformis;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus fasciculatus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus ferocior;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus ferrarianum;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus fissipetalus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus flaccidifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus flaccidus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus flavescens;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus flexicaulis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus flexuosus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus flos-amygdaae;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus foliolatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus foliosus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus formidabilis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus frederici;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus fulcratus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus fuscater;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus fuscicaulis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus fuscoviridis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus fuscus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus galardii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus genevieri;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus geniculatus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus gerard-martini;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus glandulosus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus glareosus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus glaucoxylon;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus gneissogenes;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus godronii;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus goniophorus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus grabowskii;ronciers de clairières basophiles, mésotrophiles, mésohydriques, centro-européens
Rubus gracilis;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus granulatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus gratifolius;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus gratiosus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus gratus;ronciers de clairières acidophiles, planitiaires-collinéennes, méso-oligotrophiles, mésohygrophiles
Rubus gravetii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus gremlii;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus grypacanthus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus guestphalicus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus gymnostylos;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus hadracanthos;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus hamulosus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus hastiformis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus hebecarpos;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus hebes;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus henrici-Weberi;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus henriquesii;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus hermes;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus hilsianus;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus hirticaulis;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus hirtus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus histrix;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus holandrei;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus holerythros;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus horrefactus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus horridicaulis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus horripilus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus hostilis;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus humifusus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus hylonomus;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus hylophilus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus hypochlorus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus hypomalacus;ronciers de clairières acidoclines, planitiaires-collinéennes, mésotrophiles, mésohydriques
Rubus idaeus;De l’étage planitiaire à l'étage subalpin, sur des sols assez riches en azote, plus ou moins frais. Lisières, clairières et coupes dans les forêts montagnardes (hêtraies-sapinières) ou parfois en contexte riverain (frênaies). Également dans les mégaphorbiaies, les groupements supraforestiers à sorbiers, les rocailles et éboulis frais, les landes à rhododendron. Lisières, clairières et coupes dans les forêts montagnardes (hêtraies, sapinières et pessières de substitution aux précédentes, pinèdes, plantations), sur substrats enrichis en éléments azotés, mégaphorbiaies montagnardes, lisières fraîches d'éboulis à gros blocs, fourrés intraforestiers à sureaux, landes d'altitude à Vaccinium, franges supraforestières à sorbiers.
Rubus ignoratus;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus imbellis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus imbricatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus immitis;ronciers de clairières médio-européennes, mésohydriques à mésohygrophiles
Rubus immodicus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus inaspectus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
Rubus incanescens;ronciers de clairières basophiles, mésotrophiles, mésohydriques à mésohygrophiles
Rubus incarnatus;ronciers de clairières acidophiles médio-européennes, mésohydriques à mésohygrophiles
